ID,UNIVERSIDAD,ID_universidad,date_created,date_modified,q0001,q0002,q0003,q0004,q0005,q0006,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_other,q0008,q0010,q0011,q0012,q0013,q0014,q0015_0001,q0015_0002,q0015_0003,q0015_0004,q0015_0005,q0015_0006,q0015_0007,q0015_other,q0016,q0017,q0018rc,q0018,q0019,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0020_0007,q0020_0008,q0020_0009,q0020_other,q0021_0001,q0021_0002,q0021_0003,q0021_0004,q0021_0005,q0021_0006,q0021_0007,q0021_0008,q0022_0001,q0022_0002,q0022_0003,q0022_0004,q0022_0005,q0022_0006,q0022_0007,q0022_0008,q0022_0009,q0022_0010,q0022_0011,q0022_0012,q0022_0013,q0023_0001,q0023_0002,q0023_0003,q0023_0004,q0023_0005,q0023_0006,q0023_0007,q0023_0008,q0023_0009,q0023_0010,q0023_0011,q0023_other,q0024_0001,q0024_0002,q0024_0003,q0024_0004,q0024_0005,q0024_0006,q0024_0007,q0024_0008,q0024_0009,q0024_0010,q0024_0011,q0024_0012,q0024_0013,q0024_0014,q0024_other,q0025_0001,q0025_0002,q0025_0003,q0025_0004,q0025_0005,q0025_0006,q0025_0007,q0025_0008,q0025_0009,q0025_0010,q0025_0011,q0025_0012,q0025_0013,q0025_0014,q0025_0015,q0025_0016,q0025_0017,q0026_0001,q0026_0002,q0026_0003,q0026_0004,q0026_0005,q0026_0006,q0026_0007,q0026_0008,q0026_0009,q0026_0010,q0026_0011,q0026_0012,q0026_0013,q0027_0001,q0027_0002,q0027_0003,q0027_0004,q0027_0005,q0027_0006,q0027_0007,q0027_0008,q0027_0009,q0027_0010,q0027_0011,q0027_0012,q0027_0013,q0027_0014,q0027_0015,q0027_0016,q0027_0017,q0027_0018,q0028_0001,q0028_0002,q0028_0003,q0028_0004,q0028_0005,q0028_0006,q0028_0007,q0028_0008,q0028_0009,q0028_0010,q0028_other,duelo
77,1,77,01/14/2023 04:50:32 PM,01/14/2023 05:06:45 PM,1,1,2,2,5,9,1,0,0,,0,"",9,6,2,2,2,2,0,0,1,0,0,,0,"",2,2,5,5,19,0,0,1,0,1,0,0,,0,"",3,4,3,4,3,4,2,4,4,4,3,5,4,5,3,5,5,4,4,5,3,0,0,0,1,1,0,0,0,0,,0,"",0,0,1,0,0,0,1,1,0,0,1,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
78,1,78,01/14/2023 01:27:20 PM,01/14/2023 01:32:06 PM,1,1,1,1,4,22,0,0,1,,0,"",9,8,1,2,2,2,0,1,1,1,0,,0,"",2,2,5,5,7,0,0,0,1,1,0,1,,0,"",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,,0,"",1,1,1,0,1,1,0,0,0,0,0,0,,0,"",3,3,3,3,3,4,4,4,4,4,4,,,,2,3,,4,4,4,4,4,5,5,5,5,5,5,4,5,2,5,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,5,0,1,0,0,0,1,0,0,,0,"",1
81,1,81,01/13/2023 09:35:43 PM,01/13/2023 09:45:48 PM,1,1,1,1,9,26,0,0,1,,0,"",9,4,2,2,1,2,1,1,1,1,0,,0,"",2,1,3,3,13,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,2,4,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,0,1,0,,0,"",0,0,1,0,1,0,1,1,0,0,1,0,,0,"",4,4,4,1,2,1,1,4,4,1,2,3,2,1,1,1,4,5,5,2,2,2,5,5,5,5,5,4,5,2,2,4,2,5,5,5,5,1,3,2,5,3,5,2,4,1,1,3,0,0,1,1,0,0,1,0,,0,"",1
82,1,82,01/13/2023 05:31:11 PM,01/13/2023 05:43:06 PM,1,1,1,1,3,12,1,0,0,,0,"",12,2,2,1,2,2,1,0,0,1,0,,0,"",2,1,1,1,21,1,0,0,0,0,0,0,,0,"",4,5,1,5,3,3,1,1,5,5,2,4,1,4,5,5,1,5,3,1,3,1,1,1,1,1,1,0,0,0,,0,"",0,0,1,0,0,0,0,0,1,0,0,0,,0,"",3,2,2,1,2,1,1,1,2,3,1,4,4,1,1,1,3,5,5,1,1,1,3,5,1,1,3,1,1,3,3,5,4,3,4,5,5,1,3,3,4,1,5,3,5,3,3,2,0,0,0,0,0,1,1,0,,0,"",1
85,1,85,01/13/2023 12:05:57 PM,01/13/2023 12:17:47 PM,1,1,2,2,2,9,1,0,0,,0,"",9,6,1,1,2,2,1,1,0,1,0,,0,"",2,2,3,3,21,0,1,0,0,1,0,0,,0,"",5,5,5,5,5,4,3,4,5,5,3,5,5,5,5,5,3,5,5,4,5,1,1,1,1,1,1,1,0,0,,0,"",1,0,1,0,1,0,1,1,1,1,1,0,,0,"",4,1,4,1,2,2,4,3,3,3,2,2,3,3,3,3,4,4,5,3,5,5,4,4,5,,3,4,5,5,4,5,,5,5,5,3,4,4,3,4,4,4,4,4,3,1,3,1,0,0,0,1,1,0,0,,0,"",1
87,1,87,01/13/2023 08:39:55 AM,01/13/2023 08:42:23 AM,1,1,2,2,3,9,1,0,0,,0,"",9,4,1,2,2,2,0,1,1,1,0,,0,"",2,1,1,1,13,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
89,1,89,01/12/2023 09:04:22 PM,01/12/2023 09:19:36 PM,1,1,1,1,31,9,1,0,0,,0,"",9,10,1,1,2,2,0,1,0,0,0,,0,"",2,2,1,1,19,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,1,4,1,1,1,1,1,1,1,2,4,1,1,1,1,1,5,1,5,5,1,1,5,1,1,1,1,1,3,2,5,1,5,5,5,5,1,4,2,5,5,5,2,5,3,1,1,0,0,0,0,0,0,0,1,,0,"",1
91,1,91,01/12/2023 08:13:11 PM,01/12/2023 08:20:40 PM,1,1,2,2,3,18,1,0,0,,0,hermanas,9,2,3,3,1,2,0,0,0,0,1,,0,"",2,1,1,1,15,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",4,4,4,1,3,3,2,3,1,2,2,2,2,1,1,1,1,4,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,2,3,4,2,4,2,4,2,4,4,4,2,4,3,0,0,0,0,0,0,0,1,,0,"",1
93,1,93,01/12/2023 03:18:49 PM,01/12/2023 03:31:51 PM,1,1,1,1,12,12,1,0,0,,0,"",12,6,2,2,1,2,1,1,0,1,0,,0,"",2,2,2,2,14,0,0,1,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,"",1,0,1,0,0,0,0,0,0,0,0,0,,0,"",2,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
95,1,95,01/12/2023 10:41:40 AM,01/12/2023 10:54:26 AM,1,1,2,3,2,9,1,0,0,,0,"",9,6,2,3,2,2,0,1,0,1,0,,0,"",2,2,1,1,19,0,1,0,0,0,0,0,,0,"",5,5,4,5,5,4,5,3,5,5,4,5,4,3,5,5,4,5,4,4,5,0,0,1,0,1,0,0,1,0,,0,"",1,1,1,0,1,0,0,0,1,0,0,0,,0,"",3,1,4,2,3,4,4,1,1,4,2,4,1,4,3,2,4,4,4,2,1,1,5,5,1,1,1,4,5,3,1,5,1,5,5,3,5,3,5,5,4,2,4,1,5,,2,1,0,0,0,0,0,0,1,0,,0,"",1
97,1,97,01/12/2023 10:37:39 AM,01/12/2023 10:47:01 AM,1,1,2,2,2,9,1,0,0,,0,"",9,4,1,1,2,2,1,1,0,0,0,,0,"",1,2,1,1,27,0,0,0,0,1,0,0,,0,"",1,3,1,4,1,1,1,1,3,1,1,5,1,2,1,5,1,2,4,1,2,1,1,1,1,1,1,0,0,0,,0,"",0,1,1,0,0,0,0,1,0,0,0,0,,0,"",4,3,2,1,3,1,1,1,1,2,1,3,2,1,1,1,1,2,4,3,1,5,3,4,1,1,1,1,1,1,1,4,1,5,1,3,5,1,1,1,5,1,5,3,5,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
100,1,100,01/08/2023 06:57:22 PM,01/12/2023 04:58:55 AM,1,1,1,1,8,26,0,0,1,,0,"",9,6,2,2,2,2,1,0,0,0,0,,0,"",2,2,1,1,17,0,0,0,0,1,0,0,,0,"",4,4,2,3,4,4,3,4,3,4,3,4,4,3,3,4,3,4,4,3,2,0,0,1,0,0,0,0,0,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",1,1,4,1,1,2,1,4,1,3,4,3,3,2,2,2,2,3,3,,4,3,3,4,3,,2,1,1,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
101,1,101,01/11/2023 05:00:08 PM,01/11/2023 05:04:48 PM,1,1,1,1,3,9,1,0,0,,0,"",31,6,1,2,2,2,1,1,0,1,0,,0,"",2,2,1,1,13,0,0,1,0,0,0,0,,0,"",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,0,1,0,0,0,0,0,0,0,,0,"",0,0,1,0,0,0,0,0,0,0,0,0,,0,"",3,2,2,3,2,2,1,2,1,2,1,2,3,3,1,1,1,,3,,2,,3,3,2,2,2,2,2,2,3,3,3,3,,,,3,3,3,,,,,,,3,3,0,0,0,0,0,0,0,1,,0,"",1
102,1,102,01/11/2023 02:37:45 PM,01/11/2023 05:02:26 PM,1,1,1,1,6,28,1,0,0,,0,"",28,8,2,1,2,2,0,1,1,1,0,,0,"",2,1,1,1,7,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,,,,,,,,,,1,,"",,,,,,,,,,,,,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,5,4,4,4,1,1,2,4,2,5,4,4,3,2,2,,,,,,,,,1,,"",1
103,1,103,01/11/2023 01:50:49 PM,01/11/2023 02:14:03 PM,1,1,1,1,9,9,0,0,1,,0,"",9,12,2,2,2,2,0,0,0,1,0,,0,"",2,2,1,1,25,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
105,1,105,01/11/2023 12:49:20 PM,01/11/2023 12:56:36 PM,1,1,1,1,6,12,1,0,0,,0,"",9,6,2,2,2,2,1,1,1,1,0,,0,"",2,2,6,6,13,0,0,1,1,1,0,0,,0,"",4,2,,5,3,,3,5,2,2,,4,5,4,3,4,,3,4,,5,1,1,1,1,0,1,1,0,0,,0,"",0,0,1,1,1,1,0,1,0,0,1,0,,0,"",2,2,3,,,2,3,,4,1,4,,2,3,4,3,4,2,3,3,3,2,3,1,3,1,5,3,3,2,,3,3,3,2,3,4,3,2,5,1,3,3,4,,3,5,2,0,0,0,0,0,0,0,1,,0,"",1
106,1,106,01/11/2023 10:31:16 AM,01/11/2023 10:48:56 AM,1,1,1,1,15,12,1,0,0,,0,"",9,13,2,2,1,2,1,1,0,1,0,,0,"",1,2,1,1,19,0,0,0,0,1,0,0,,0,"",2,1,2,1,3,2,1,2,2,2,2,3,3,2,1,4,2,4,4,2,2,0,0,1,1,0,1,0,0,0,,0,"",0,0,1,1,0,0,0,1,0,1,0,0,,0,"",4,1,4,1,2,1,1,2,2,1,4,4,2,1,2,1,1,1,1,5,5,1,1,5,1,1,,1,1,5,3,3,4,4,3,3,4,2,3,3,4,2,4,3,4,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
107,1,107,01/11/2023 02:52:31 AM,01/11/2023 03:02:16 AM,1,1,2,2,8,9,,,,1,,"",26,4,2,2,2,2,1,0,0,0,0,,0,"",2,3,1,1,19,0,0,0,0,1,0,0,,0,"",3,4,4,4,4,3,3,3,4,4,3,4,4,3,3,3,2,3,3,3,3,1,1,0,0,0,0,0,0,0,,0,"",0,0,1,0,0,0,0,1,0,0,0,0,,0,"",2,2,2,2,2,2,1,2,2,2,3,2,2,3,4,,,3,3,3,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,"",1
108,1,108,01/10/2023 05:52:54 PM,01/10/2023 05:54:25 PM,1,1,2,2,5,12,1,0,0,,0,"",14,4,1,1,2,2,0,1,1,1,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
109,1,109,01/10/2023 03:53:34 PM,01/10/2023 05:42:34 PM,1,1,1,1,8,9,1,0,0,,0,"",9,4,2,2,2,2,0,1,0,1,0,,0,"",1,2,2,2,3,0,0,1,0,0,0,0,,0,"",4,5,2,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,1,1,1,0,1,0,1,1,0,,0,"",0,1,1,1,0,1,1,0,1,1,0,0,,0,"",4,2,3,1,4,4,3,3,3,2,2,3,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
111,1,111,01/10/2023 04:52:30 PM,01/10/2023 04:57:42 PM,1,1,2,2,3,9,1,0,0,,0,"",9,4,1,2,2,2,0,1,1,1,0,,0,"",2,2,2,2,9,0,0,0,1,0,0,0,,0,"",3,3,3,4,4,2,2,1,2,2,4,4,4,2,2,2,2,4,2,2,2,0,1,1,1,1,0,0,0,0,,0,"",0,0,1,1,0,1,0,0,0,0,0,0,,0,"",2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,4,4,3,2,2,3,4,4,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
113,1,113,01/10/2023 02:18:26 PM,01/10/2023 02:20:29 PM,1,1,1,1,1,9,,,,1,,"",9,4,1,1,1,2,1,1,1,1,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
114,1,114,01/10/2023 10:29:28 AM,01/10/2023 01:31:08 PM,1,1,1,1,6,9,1,0,0,,0,"",9,12,1,3,1,2,0,0,1,1,0,,0,"",2,1,1,1,3,,,,,,,,1,,"",,,,,,3,,,3,3,3,,,,3,3,3,,,,,0,0,0,0,0,0,0,1,0,,0,"",,,,,,,,,,,,,1,,"",2,2,2,2,2,,,,2,2,,,,,2,2,2,3,3,,3,,,,3,,3,3,,,3,3,3,,,,3,3,3,,,,3,3,,3,3,,,,,,,,,,1,,"",1
116,1,116,01/10/2023 10:48:38 AM,01/10/2023 11:00:39 AM,1,1,2,2,13,9,0,0,1,,0,"",21,5,2,2,2,2,1,0,1,1,0,,0,"",2,2,12,12,3,0,0,1,1,1,0,1,,0,"",4,4,3,4,3,3,4,4,5,5,4,5,5,5,4,4,4,5,4,4,5,0,1,1,1,1,0,0,0,0,,0,"",1,1,1,1,0,0,1,1,0,0,1,0,,0,"",4,2,3,1,1,2,4,,3,3,2,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
117,1,117,01/10/2023 10:44:22 AM,01/10/2023 10:49:01 AM,1,1,2,2,5,9,1,0,0,,0,"",9,10,1,1,1,2,0,1,0,1,0,,0,"",2,1,3,3,13,0,0,0,1,1,0,1,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
118,1,118,01/10/2023 10:14:31 AM,01/10/2023 10:18:09 AM,1,1,1,1,2,26,0,0,1,,0,"",9,2,2,2,2,2,0,1,0,0,0,,0,"",3,2,1,1,21,0,0,0,0,1,0,0,,0,"",5,5,5,5,5,5,5,5,4,4,3,4,4,4,4,5,4,4,5,4,5,1,1,1,0,0,0,1,1,0,,0,"",0,1,1,0,0,0,0,0,0,0,0,0,,0,"",3,2,3,2,3,2,3,2,2,3,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
119,1,119,01/10/2023 09:55:10 AM,01/10/2023 10:17:46 AM,1,1,2,2,1,19,1,0,0,,0,"",9,4,1,1,2,2,1,1,1,1,0,,0,"",1,2,1,1,9,0,0,1,0,0,0,0,,0,"",2,2,3,4,1,2,1,2,2,2,1,5,2,3,2,5,1,3,2,1,1,1,1,1,0,0,1,0,0,0,,0,"",0,0,1,0,0,0,0,0,1,0,0,0,,0,"",3,1,1,1,2,3,1,3,1,1,1,1,1,1,2,1,2,4,1,1,3,1,3,5,1,1,1,1,1,5,3,5,1,5,1,4,5,1,3,3,5,1,5,3,5,1,2,2,0,0,0,0,0,0,0,1,,0,"",1
120,1,120,01/10/2023 10:12:56 AM,01/10/2023 10:17:44 AM,1,1,1,1,1,26,1,0,0,,0,"",9,2,1,1,2,2,0,0,0,0,1,,0,"",2,1,1,1,27,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
121,1,121,01/10/2023 07:33:03 AM,01/10/2023 07:48:51 AM,1,1,1,1,2,9,1,0,0,,0,"",9,4,2,2,2,2,0,1,0,1,0,,0,"",2,1,1,1,27,0,0,1,0,0,0,0,,0,"",2,2,2,5,3,3,1,4,4,5,3,5,5,3,4,5,4,5,3,2,4,0,0,0,0,0,0,0,0,1,,0,"",1,1,1,0,1,1,1,1,0,0,0,0,,0,"",2,2,3,1,3,2,1,1,1,4,4,4,4,1,2,2,2,4,1,4,1,4,5,5,4,3,1,4,4,4,1,4,1,5,5,3,5,1,2,1,5,1,5,1,5,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
123,1,123,01/09/2023 11:19:50 PM,01/09/2023 11:37:06 PM,1,1,1,1,1,16,1,0,0,,0,"",9,2,1,1,2,2,0,0,0,0,1,,0,"",2,2,3,3,25,0,0,1,0,1,0,0,,0,"",2,1,1,3,1,3,1,2,5,5,5,5,5,4,4,5,4,5,3,3,5,0,0,0,1,1,1,1,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,3,2,1,2,1,2,1,2,2,2,4,4,1,1,1,4,4,3,5,4,1,4,5,5,1,3,4,4,4,3,4,3,4,4,5,3,1,3,1,4,3,2,3,2,3,3,4,0,0,0,0,0,0,0,1,,0,"",1
124,1,124,01/09/2023 11:08:38 PM,01/09/2023 11:24:39 PM,1,1,1,1,2,9,1,0,0,,0,"",9,2,2,2,1,2,1,0,1,0,0,,0,"",2,2,1,1,27,0,0,1,0,0,0,0,,0,"",4,4,4,4,3,2,1,3,4,4,1,4,4,2,1,3,3,3,4,3,3,1,1,1,1,0,1,1,1,0,,0,"",1,1,0,0,0,0,1,1,0,0,1,0,,0,"",2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,4,3,5,3,5,5,5,,5,1,4,4,4,5,2,4,2,4,3,5,5,1,3,4,1,2,3,2,4,4,2,2,0,0,0,0,0,0,0,1,,0,"",1
129,1,129,01/09/2023 08:58:23 PM,01/09/2023 09:01:00 PM,1,1,2,2,1,19,1,0,0,,0,"",9,2,2,1,1,2,1,1,0,1,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,0,,0,"",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,,0,0,1,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,1,0,0,0,,0,"",4,4,4,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,0,"",1
130,1,130,01/09/2023 07:48:49 PM,01/09/2023 08:00:47 PM,1,1,2,2,4,9,1,0,0,,0,"",9,4,2,1,2,2,0,0,0,1,0,,0,"",1,2,1,1,13,0,0,0,0,1,0,0,,0,"",3,3,3,2,2,2,1,4,2,4,2,3,3,3,2,4,2,4,2,2,2,0,0,0,0,1,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",2,1,2,1,3,3,2,3,1,2,3,3,3,2,2,2,2,3,2,3,3,4,3,3,3,3,2,2,2,5,3,5,5,5,3,3,4,1,4,4,4,2,4,3,3,2,4,3,0,0,0,0,0,0,0,1,,0,"",1
131,1,131,12/29/2022 01:40:29 PM,01/09/2023 06:38:51 PM,1,1,1,1,5,9,1,0,0,,0,"",9,10,2,2,2,2,1,1,1,1,0,,0,"",2,2,2,2,7,0,0,0,1,1,0,0,,0,"",3,3,3,4,4,2,3,2,4,4,1,4,4,4,4,4,4,5,3,2,3,1,1,1,1,1,1,0,0,0,,0,"",1,1,1,0,0,0,0,0,0,0,0,0,,0,"",2,2,2,,,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
132,1,132,01/09/2023 06:16:36 PM,01/09/2023 06:28:58 PM,1,1,2,2,15,9,1,0,0,,0,"",9,7,2,2,2,2,1,0,0,0,0,,0,"",2,2,1,1,25,0,0,0,0,1,0,0,,0,"",3,4,3,3,4,4,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,0,0,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,1,,"",2,2,4,1,2,2,2,3,2,2,2,3,2,1,3,1,3,4,1,4,1,1,2,3,3,1,1,1,4,4,3,4,3,4,3,5,4,2,4,4,4,3,4,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
133,1,133,01/09/2023 03:21:59 PM,01/09/2023 03:42:01 PM,1,1,1,1,7,9,1,0,0,,0,"",9,10,1,1,2,2,0,0,0,1,0,,0,"",2,1,1,1,16,0,0,1,0,0,0,0,,0,"",1,1,1,4,1,1,1,1,2,4,1,5,2,2,1,5,2,5,3,1,4,1,1,1,1,1,0,1,0,0,,0,"",0,0,1,0,0,0,0,0,0,1,0,0,,0,"",4,4,2,1,2,2,1,1,1,1,1,3,2,1,1,1,1,4,5,3,5,4,5,5,2,1,1,1,1,1,1,5,2,5,2,5,5,1,4,2,5,1,4,2,3,1,1,1,0,0,0,0,0,1,0,0,,0,"",1
134,1,134,01/09/2023 02:37:19 PM,01/09/2023 02:43:43 PM,1,1,2,2,1,9,1,0,0,,0,"",9,2,2,3,2,2,0,0,0,0,1,,0,"",2,2,1,1,19,0,0,1,0,0,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,,3,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,,0,"",1
136,1,136,01/09/2023 12:58:51 PM,01/09/2023 01:00:58 PM,1,1,1,1,10,8,0,0,1,,0,"",8,9,2,2,2,2,1,0,0,1,0,,0,"",1,2,1,1,16,0,0,0,1,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
137,1,137,01/09/2023 12:55:17 PM,01/09/2023 12:59:06 PM,1,1,1,1,2,26,1,0,0,,0,"",26,2,2,2,1,2,1,0,0,0,0,,0,"",2,2,2,2,13,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
138,1,138,01/09/2023 12:03:17 PM,01/09/2023 12:05:59 PM,1,1,2,2,2,9,1,0,0,,0,"",9,1,3,3,2,3,0,0,0,0,1,,0,"",3,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
143,1,143,01/08/2023 11:47:38 PM,01/08/2023 11:53:56 PM,1,1,2,2,2,26,1,0,0,,0,"",26,2,3,3,3,3,0,0,0,1,0,,0,"",2,3,5,5,6,,,,,,,,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
149,1,149,01/08/2023 12:07:14 PM,01/08/2023 12:14:53 PM,1,1,2,2,7,24,1,0,0,,0,"",9,12,1,1,2,2,1,0,1,0,0,,0,"",2,2,2,2,25,0,0,0,0,1,0,1,,0,"",3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,1,,"",1,0,0,0,0,0,0,0,0,0,0,0,,0,"",2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,4,1,3,3,3,3,3,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,,0,"",1
151,1,151,01/08/2023 11:33:20 AM,01/08/2023 11:37:47 AM,1,1,2,2,3,26,1,0,0,,0,"",9,4,2,1,2,2,1,1,0,1,0,,0,"",2,2,2,2,25,0,0,1,0,0,0,0,,0,"",4,4,3,3,4,3,1,1,4,4,1,4,1,3,4,4,2,3,3,1,1,1,0,1,1,1,1,1,0,0,,0,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
152,1,152,01/08/2023 09:01:19 AM,01/08/2023 09:03:29 AM,1,1,2,2,3,9,1,0,0,,0,"",9,4,1,1,1,2,0,1,1,1,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
